Date,SPY Only,60/40 Portfolio,Equal Weight,Balanced,Risk Parity
2023-05-25,0.9999999999999962,0.6002811009976053,0.5646975922115738,0.7751229371805536,0.42000085953598504
2023-05-26,0.9999999999999962,0.6002291727475477,0.5666261590690752,0.7773585291184175,0.4212877978561132
2023-05-30,0.999999999999996,0.6001337694061288,0.5664586642358774,0.7771880622538919,0.4211291759906718
2023-05-31,0.9999999999999961,0.5998937536738064,0.5648181816787208,0.7775183188569106,0.4187535320436406
2023-06-01,0.9999999999999961,0.6000534207835355,0.5657160493641463,0.7774841035560803,0.4199857809772447
2023-06-02,0.9999999999999959,0.5879163316780667,0.5400411639722045,0.7590706421011936,0.39243279122382807
2023-06-05,0.999999999999996,0.5893366637578388,0.5410419409923592,0.7597684579999826,0.3938424225349668
2023-06-06,0.9999999999999959,0.5903435417013867,0.5412945894452205,0.7599210633699293,0.39443327481562634
2023-06-07,0.9999999999999958,0.5835237801347085,0.533764790009765,0.7574673483500006,0.38367147059140305
2023-06-08,0.9999999999999957,0.592045703593333,0.5400879002264157,0.7615351753945998,0.39260354245151025
2023-06-09,0.9999999999999957,0.5940257323595282,0.5415412782382857,0.762498837336432,0.39464868879113163
2023-06-12,0.9999999999999957,0.5955146216748491,0.5428411253404969,0.7639058198332358,0.39609198307741056
2023-06-13,0.9999999999999957,0.5863761497996376,0.5367755056606318,0.7593246743409257,0.38755295902327835
2023-06-14,0.9999999999999954,0.5846738246330345,0.5399454406468936,0.7616605771673053,0.38982313863181495
2023-06-15,0.9999999999999953,0.586385523385763,0.5391595489895604,0.7608429830123096,0.3898293615589021
2023-06-16,0.9999999999999956,0.5879989607179962,0.5400587997745254,0.7617728044068568,0.3910511606775575
2023-06-20,0.9999999999999951,0.589535293909803,0.5291058103326463,0.755420108499317,0.38080448627626484
2023-06-21,0.9999999999999952,0.583654997015396,0.5301836257575888,0.7562628342717493,0.37973123432245015
2023-06-22,0.999999999999995,0.5765220885288372,0.5235734185899611,0.7513201707085363,0.37136902900908286
2023-06-23,0.999999999999995,0.5736533810178589,0.5217432660727098,0.7501379969126956,0.3686482715019504
2023-06-26,0.9999999999999951,0.5718540668935983,0.5235663517558365,0.7526174734314159,0.36907001109974324
2023-06-27,0.9999999999999948,0.5702847629819019,0.5143850826743719,0.7467947365825479,0.3597641211443332
2023-06-28,0.9999999999999948,0.57269299182986,0.5162601606867792,0.7486642941827472,0.36202038356339833
2023-06-29,0.9999999999999948,0.5668673858781782,0.5116525229914446,0.7439432863253633,0.3565749880023954
2023-06-30,0.9999999999999949,0.5679249002902665,0.5122752632682335,0.7446502003551134,0.3573671648316865
2023-07-03,0.9999999999999946,0.5599528706003372,0.5041038697575688,0.7390901740018266,0.34702854642084474
2023-07-05,0.9999999999999943,0.5592377588574243,0.5044027212150425,0.7391100630569882,0.3471584515631433
2023-07-06,0.9999999999999944,0.5685084897818014,0.5115865289785806,0.7438523400393511,0.35710121391365457
2023-07-07,0.9999999999999944,0.5658022973693829,0.50879858982501,0.742919469814434,0.3530673660252436
2023-07-10,0.9999999999999944,0.5674943074522913,0.5044308881401971,0.7408147959204696,0.3491245078022287
2023-07-11,0.9999999999999939,0.5504356543430013,0.48287676257179346,0.7283568555445481,0.32204534888692754
2023-07-12,0.9999999999999941,0.5542696048114105,0.48843444947665765,0.7319662845705512,0.3286232992956033
2023-07-13,0.9999999999999942,0.5611822829309441,0.49361270428824006,0.7367578232733222,0.3351411426922537
2023-07-14,0.999999999999994,0.5532834600809551,0.4884919555742742,0.7326724599897071,0.32798467975258006
2023-07-17,0.9999999999999934,0.5512501237872445,0.4867565937422349,0.7316751816044482,0.32557497060877116
2023-07-18,0.9999999999999937,0.5537131448752219,0.4890028756284293,0.732842061819837,0.328701907511398
2023-07-19,0.9999999999999937,0.5533985113120236,0.48836625217518276,0.7326105706800736,0.32789467385235505
2023-07-20,0.9999999999999937,0.5739325842518319,0.5056644678977222,0.7493316771453562,0.348410970195645
2023-07-21,0.9999999999999937,0.5715209919717714,0.5072963151378383,0.7492087261225289,0.349755534251746
2023-07-24,0.9999999999999932,0.5824092343329585,0.5122077150225999,0.7524366631577205,0.358122265633084
2023-07-25,0.999999999999993,0.5842637341712149,0.510745974676695,0.7508839930635307,0.35769461019835624
2023-07-26,0.9999999999999933,0.5856407440291921,0.5116963479199338,0.7516272134785397,0.35900021851738284
2023-07-27,0.9999999999999933,0.5923983702175468,0.5185313347648877,0.7551220612592817,0.368291532259654
2023-07-28,0.9999999999999933,0.5964245064389104,0.5252989379086982,0.7587466169357312,0.37648964077727504
2023-07-31,0.9999999999999932,0.5966490669817832,0.5252698309592205,0.7585669682423615,0.37662438040531954
2023-08-01,0.999999999999993,0.5974359419254108,0.523071551128476,0.7561603351113411,0.3753321121615922
2023-08-02,0.9999999999999934,0.5990659340527716,0.5288674014547871,0.7620570857867967,0.38024839409398764
2023-08-03,0.9999999999999932,0.597153752567938,0.521718827371886,0.7570043338983623,0.3730411435885767
2023-08-04,0.9999999999999929,0.5912155857401308,0.5182343705801602,0.7486086823265161,0.3709557439800871
2023-08-07,0.9999999999999928,0.5801064040382361,0.4995349073692196,0.7363296520886584,0.34950942266715934
2023-08-08,0.999999999999993,0.574869542259779,0.4977696760504415,0.7345032857953192,0.34640132643173627
2023-08-09,0.9999999999999927,0.5770114849304333,0.4987496320883519,0.7348226036778078,0.34823241501552377
2023-08-10,0.9999999999999925,0.5798787954780718,0.4988617610643117,0.7340886306130521,0.3497504047562204
2023-08-11,0.9999999999999926,0.5756597837989139,0.4939918956918626,0.7314986790323121,0.3433878527130593
2023-08-14,0.9999999999999926,0.5761191146168303,0.49485483409493825,0.7327773196468851,0.34398173226977313
2023-08-15,0.9999999999999926,0.5747767826630156,0.4956568565930349,0.7316634636356527,0.3451472078755101
2023-08-16,0.9999999999999925,0.5776515486126802,0.500038658857297,0.7348098161307197,0.35012322827403725
2023-08-17,0.9999999999999927,0.5803667625465989,0.5035922062151457,0.7371880645008149,0.35438233336645186
2023-08-18,0.9999999999999921,0.570234038993083,0.4946604122169175,0.7300836231913129,0.34313925673160794
2023-08-21,0.9999999999999923,0.5679413355000682,0.4949508547472753,0.7303491192347356,0.34258665983413716
2023-08-22,0.9999999999999919,0.5443452345856529,0.4750844175899924,0.7162352813260782,0.316321014268065
2023-08-23,0.999999999999992,0.5593103240822741,0.48838706276466765,0.725819964100482,0.33355099446127295
2023-08-24,0.9999999999999925,0.5626324967688751,0.49405758301923675,0.730731535818246,0.339408564006491
2023-08-25,0.9999999999999923,0.5559642439762909,0.48442508431229353,0.7236676000802278,0.32842825220886196
2023-08-28,0.9999999999999926,0.5560761023330868,0.4844274400120308,0.7234383702606427,0.3285912265816335
2023-08-29,0.9999999999999925,0.5651123180332934,0.49717619678752545,0.7323182752155603,0.34344498514268457
2023-08-30,0.9999999999999925,0.562347813153385,0.49573810652504696,0.7305386180284527,0.341583014656018
2023-08-31,0.9999999999999925,0.5644750944992817,0.49737046190423473,0.7317792348671407,0.34376294033274224
2023-09-01,0.9999999999999927,0.5440578061499395,0.4783834920047821,0.7187923304399504,0.3191262601488008
2023-09-05,0.9999999999999927,0.5478051906208201,0.4812849091845013,0.7201220311362564,0.3234535475843837
2023-09-06,0.9999999999999922,0.5508309968586514,0.47716016128591787,0.7218254764233235,0.3182629679804722
2023-09-07,0.9999999999999922,0.5502027722264211,0.47729811386760806,0.7221192839341479,0.3180697034327162
2023-09-08,0.9999999999999921,0.5508214932030168,0.48454975567633635,0.7275572879445846,0.324761856550579
2023-09-11,0.9999999999999918,0.5782908119152885,0.5147277890063994,0.748320650284914,0.3621451502012608
2023-09-12,0.9999999999999918,0.576393133506977,0.5190819617649653,0.7511589642685778,0.3656109606281574
2023-09-13,0.9999999999999917,0.5896366688224642,0.5286053601389806,0.7574461859784031,0.3791188242557928
2023-09-14,0.9999999999999917,0.5954859114909048,0.5370928908875255,0.7643778337302481,0.3884098388674754
2023-09-15,0.9999999999999913,0.6062948857370235,0.537804091334999,0.7663330195994434,0.3920009912544918
2023-09-18,0.9999999999999915,0.6184664085009368,0.5632679750347626,0.783249804658771,0.4200869349180664
2023-09-19,0.9999999999999912,0.624015206850735,0.5693742378815336,0.7893748793080799,0.4266278560137905
2023-09-20,0.9999999999999911,0.6275499559368523,0.5823943147683573,0.7974244199729988,0.44038415941323256
2023-09-21,0.9999999999999912,0.6697808633695288,0.6290905064712267,0.8296725855304309,0.49807191098926223
2023-09-22,0.9999999999999912,0.6678761289759855,0.6256320817820745,0.8270713694897448,0.4943320002707359
2023-09-25,0.9999999999999912,0.6612496378422174,0.624322333091021,0.8256924478717542,0.4910978578487643
2023-09-26,0.9999999999999917,0.6627393707113566,0.6279222035816231,0.8260597085502064,0.4960624788451358
2023-09-27,0.9999999999999917,0.6633914556315624,0.6290751172941398,0.8264346912388129,0.4975760647551074
2023-09-28,0.9999999999999915,0.6670696648047673,0.6338941338264868,0.829762801820858,0.5032959707252666
2023-09-29,0.9999999999999913,0.6651799392823736,0.6312609343855798,0.8276734634365478,0.5003553155696223
2023-10-02,0.9999999999999909,0.6539743022068345,0.6283910163254649,0.8243662798037482,0.49455759998685717
2023-10-03,0.999999999999991,0.6680669292469548,0.6382015728318551,0.8329327575321851,0.5075191157362329
2023-10-04,0.9999999999999912,0.6769520462619679,0.6499526812502746,0.8412201438145379,0.521347042205742
2023-10-05,0.9999999999999911,0.6794409925272734,0.650854656148903,0.8416288404508492,0.5231491408462062
2023-10-06,0.9999999999999916,0.6699585931722001,0.6480245026327054,0.8382478443431444,0.5180333075905552
2023-10-09,0.9999999999999915,0.6789471659660687,0.6570488731379084,0.8434680583644156,0.5300023217969195
2023-10-10,0.9999999999999916,0.6787710816358214,0.6563189607882072,0.8428212529024559,0.5293423950474718
2023-10-11,0.9999999999999912,0.683666890185179,0.6608454648759027,0.8454054903737807,0.5354969063598773
2023-10-12,0.9999999999999912,0.7005918461629125,0.6640026532137764,0.8494820847006297,0.5432204033758162
2023-10-13,0.9999999999999911,0.6925542856303439,0.6517359110098053,0.8437361554222462,0.5276700256809874
2023-10-16,0.9999999999999913,0.684352608831043,0.6445201970939461,0.838320399597947,0.5184100543109242
2023-10-17,0.9999999999999917,0.6846156781796661,0.6447003617838992,0.8385262786249887,0.5186238004466256
2023-10-18,0.9999999999999915,0.6882060540844002,0.6371879384899138,0.8349731657525683,0.5120400400627356
2023-10-19,0.9999999999999915,0.7009848926417571,0.6411562604265192,0.8391934551187527,0.5193117521075762
2023-10-20,0.9999999999999917,0.693616452850089,0.6352325955975183,0.8348981828952308,0.5114119010539354
2023-10-23,0.9999999999999918,0.6915451668965291,0.6338801032513502,0.8336767894416793,0.5096023539005404
2023-10-24,0.9999999999999915,0.7159106131498452,0.6526145982589492,0.8475161594504278,0.5348160197568184
2023-10-25,0.9999999999999916,0.7275357993169502,0.6617822392841219,0.8582756030891462,0.5449378386564925
2023-10-26,0.9999999999999915,0.7295351533228646,0.6637720939752778,0.8606298555542694,0.5469449777367134
2023-10-27,0.9999999999999913,0.722361153847253,0.6571163605323429,0.8560302227442356,0.5383280034698624
2023-10-30,0.9999999999999917,0.7161857714796359,0.648377109504,0.8492352387885925,0.5285275807563433
2023-10-31,0.9999999999999912,0.7342606887510789,0.6678618170298183,0.8626265283485743,0.5527886314693217
2023-11-01,0.9999999999999912,0.7502111969194467,0.6804749300235602,0.8729177618449695,0.5690918559107678
2023-11-02,0.9999999999999917,0.7657886087024502,0.6906033385742353,0.8780466384857358,0.5847960516542599
2023-11-03,0.9999999999999916,0.777887407611027,0.7117656829393257,0.8911041324980329,0.6093492671082077
2023-11-06,0.9999999999999917,0.776749612505463,0.710613517840553,0.8904020799091987,0.6078433771273845
2023-11-07,0.9999999999999916,0.7786492122556268,0.7130826273195539,0.892062665863393,0.6108028871258425
2023-11-08,0.9999999999999916,0.7767111081354365,0.7113949218976432,0.8903882159311832,0.6088464486044268
2023-11-09,0.9999999999999916,0.7870647459789578,0.7154992318573543,0.8944574488607414,0.615541530210498
2023-11-10,0.9999999999999919,0.7862100776392006,0.7093155977545719,0.8923308302417148,0.608391608384626
2023-11-13,0.9999999999999919,0.7879217288879178,0.7099227781965671,0.893068207383685,0.6093720369181527
2023-11-14,0.9999999999999923,0.8033718926249896,0.7213068408512333,0.9012124426516646,0.6250550157142378
2023-11-15,0.9999999999999919,0.8071749728761972,0.726657452895867,0.905496783547261,0.6309971439354773
2023-11-16,0.999999999999992,0.813059101277648,0.7330037946368431,0.9081146548780676,0.6398227468569333
2023-11-17,0.9999999999999918,0.81261835587369,0.7333746324599663,0.9080882346862609,0.6401643142865481
2023-11-20,0.999999999999992,0.8137476589873534,0.7339629397733957,0.908974876961782,0.6408413724600033
2023-11-21,0.9999999999999918,0.8200986753480652,0.7388010412957986,0.9133506950089716,0.6469476844308026
2023-11-22,0.9999999999999919,0.8205834427935425,0.7375505701492888,0.913819042115468,0.6452511367937993
2023-11-24,0.9999999999999917,0.8234584588363875,0.7386771155945201,0.9121780792235604,0.6485624776731465
2023-11-27,0.9999999999999916,0.8193219810703163,0.7303961632952063,0.9046940339657927,0.6404188969747736
2023-11-28,0.9999999999999917,0.8195690413538786,0.7308132675021719,0.9049717971789936,0.6408949660231726
2023-11-29,0.9999999999999918,0.8230781056283047,0.7336729074644218,0.9072608999238194,0.644577821042251
2023-11-30,0.9999999999999915,0.8208374120209713,0.728838475606805,0.9042298511246076,0.639173845021497
2023-12-01,0.9999999999999912,0.8409403575471162,0.7578529818986817,0.9247164905395052,0.6726734578526943
2023-12-04,0.9999999999999913,0.8409386214501543,0.7639389528195316,0.9278188882930485,0.6788859830654259
2023-12-05,0.9999999999999912,0.8393472869648634,0.7631172265461186,0.9271655700593568,0.677625258300266
2023-12-06,0.9999999999999912,0.8318669913381579,0.7541628822773998,0.9202749873404735,0.6671499640924399
2023-12-07,0.9999999999999912,0.824991289800069,0.7476247142618802,0.9160452404456171,0.6585910382306204
2023-12-08,0.9999999999999913,0.8229348871075389,0.7443191987159055,0.9140252285472232,0.6546883395790665
2023-12-11,0.9999999999999912,0.8229340308599667,0.7423535766415655,0.9122976169858342,0.6530660961307627
2023-12-12,0.999999999999991,0.8278732407260644,0.7476372782996055,0.9160536872139805,0.6595918449958407
2023-12-13,0.9999999999999916,0.8401684629550733,0.7626947743168315,0.923023623299485,0.6795577884816266
2023-12-14,0.9999999999999912,0.8420850256257467,0.7635739415729611,0.9249016367996141,0.6803549293682544
2023-12-15,0.9999999999999912,0.8414054557079027,0.7628634155437081,0.9237495892092153,0.6798151345527027
2023-12-18,0.9999999999999912,0.8418487004747772,0.7626064000541155,0.9245278824664709,0.6792227268833321
2023-12-19,0.9999999999999912,0.8447385423702563,0.7632155251807031,0.9238079349841273,0.6813827249282
2023-12-20,0.9999999999999915,0.833676608873992,0.7570742037445813,0.9167313682146555,0.6734089787081207
2023-12-21,0.9999999999999916,0.8349994830595234,0.76039364092281,0.9181976662351055,0.6773715054833963
2023-12-22,0.9999999999999916,0.8357996772381487,0.7599073001936265,0.9169853352695084,0.6776609820122821
2023-12-26,0.9999999999999913,0.8411020624509888,0.7655571087786311,0.9196766933865178,0.6853486195051596
2023-12-27,0.9999999999999913,0.8422211844595617,0.7663681410761521,0.9202817450437573,0.6864590690125141
2023-12-28,0.9999999999999912,0.8461559005628914,0.7700447613316052,0.9234135208683748,0.6908960666667593
2023-12-29,0.9999999999999912,0.8443116341407781,0.7674216678747587,0.9218661782032408,0.6876966806582414
2024-01-02,0.9999999999999915,0.8452093761359658,0.770661811408308,0.9252119653994082,0.6904143670980857
2024-01-03,0.9999999999999913,0.8392615618122319,0.7691846231035877,0.9232826540022973,0.6874887777205521
2024-01-04,0.9999999999999912,0.8375938602490656,0.7682957590128736,0.9232333114729571,0.6857949130514601
2024-01-05,0.9999999999999911,0.8363415184179457,0.7683645669251784,0.9229327176904952,0.6856133455855155
